Source Target Review Time
6623 12711 0 1172181600
4852 12778 1 1172181600
3324 12951 1 1172268000
1270 12966 1 1172268000
311 12982 1 1172268000
4963 13136 1 1172268000
6631 13328 1 1172268000
5465 13328 1 1172268000
617 10177 1 1172268000
3558 13526 1 1172268000
446 13561 0 1172268000
4205 13628 1 1172268000
6631 13628 0 1172268000
665 13632 1 1172268000
3324 12576 1 1172268000
6632 12576 1 1172268000
6631 12576 0 1172268000
4585 12576 1 1172268000
1946 13681 1 1172268000
5818 13685 1 1172268000
2283 13724 1 1172268000
4205 13724 1 1172268000
495 13940 1 1172268000
4041 14054 1 1172268000
4729 14054 1 1172268000
3415 14055 1 1172268000
1934 14066 1 1172268000
6633 14071 -1 1172268000
6590 14072 -1 1172268000
6634 14073 0 1172268000
6192 11568 1 1172268000
6629 10351 1 1172268000
4041 10462 1 1172268000
4205 10567 1 1172268000
5875 10683 -1 1172268000
6633 10872 1 1172268000
2067 11163 1 1172268000
5471 11360 1 1172268000
3890 11463 1 1172268000
6632 11472 1 1172268000
5179 11671 1 1172268000
5447 11675 1 1172268000
6634 11688 1 1172268000
4854 11819 1 1172268000
5261 10322 0 1172268000
1388 12510 0 1172268000
3558 12385 1 1172268000
249 12725 1 1172268000
6456 12725 1 1172268000
398 12745 1 1172268000
3324 12786 1 1172268000
5261 12787 1 1172268000
6579 12827 1 1172268000
2643 10864 1 1172268000
3324 12895 1 1172268000
6634 12951 1 1172354400
6543 13041 1 1172354400
5126 13067 1 1172354400
6635 13145 1 1172354400
5628 12950 0 1172354400
6169 13160 1 1172354400
3006 13328 1 1172354400
3006 13328 1 1172354400
3006 13328 1 1172354400
5139 13389 1 1172354400
5158 13440 0 1172354400
3997 13623 1 1172354400
5467 13664 1 1172354400
4678 12576 1 1172354400
366 13773 -1 1172354400
6543 14021 1 1172354400
3321 13057 -1 1172354400
2318 14062 -1 1172354400
604 14074 0 1172354400
5335 14075 1 1172354400
6480 14076 0 1172354400
822 14077 1 1172354400
4723 14078 1 1172354400
6407 14079 1 1172354400
6266 10784 0 1172354400
5643 11568 1 1172354400
4227 10294 0 1172354400
4227 10351 1 1172354400
6451 10242 1 1172354400
5933 10721 1 1172354400
6636 11166 1 1172354400
1743 11167 1 1172354400
6038 11606 1 1172354400
6637 11725 1 1172354400
6637 11930 1 1172354400
4283 10113 1 1172354400
3610 12644 1 1172354400
4776 12778 1 1172354400
5035 12786 1 1172354400
4766 12807 0 1172354400
6638 12948 1 1172440800
6639 13301 1 1172440800
6335 13346 1 1172440800
6640 13457 1 1172440800
6335 12576 1 1172440800
3333 13681 1 1172440800
2473 13777 1 1172440800
5229 13834 1 1172440800
6641 13885 1 1172440800
4360 13978 1 1172440800
6642 14004 1 1172440800
536 14010 1 1172440800
4318 14010 1 1172440800
6643 14010 1 1172440800
4610 14024 1 1172440800
6643 14024 1 1172440800
2450 14035 1 1172440800
4837 14080 1 1172440800
6180 11251 1 1172440800
2291 10462 1 1172440800
3234 10535 1 1172440800
5460 10609 1 1172440800
6644 10888 1 1172440800
1828 11167 0 1172440800
6645 11606 1 1172440800
2822 12309 1 1172440800
2291 11671 1 1172440800
5203 11671 1 1172440800
4143 11683 1 1172440800
6646 12052 -1 1172440800
2607 12141 1 1172440800
6647 11046 1 1172440800
2560 12752 0 1172440800
115 12895 1 1172440800
2972 12966 1 1172527200
5583 13091 1 1172527200
98 13346 0 1172527200
1029 13370 1 1172527200
5784 13639 0 1172527200
4639 12576 1 1172527200
1835 13852 1 1172527200
5119 14081 -1 1172527200
1835 13331 1 1172527200
3827 10255 -1 1172527200
135 10462 1 1172527200
528 10462 1 1172527200
1070 10609 1 1172527200
2761 10756 1 1172527200
6583 10242 -1 1172527200
5933 10988 1 1172527200
528 11436 1 1172527200
432 11540 0 1172527200
1835 11671 1 1172527200
3415 11671 1 1172527200
1118 12549 1 1172527200
3753 12241 1 1172527200
4561 12598 1 1172527200
5837 12669 1 1172527200
3097 12725 1 1172527200
6380 13048 1 1172527200
1122 12860 1 1172527200
895 12984 1 1172613600
6074 13224 1 1172613600
6648 10177 1 1172613600
4678 12576 1 1172613600
3663 12576 1 1172613600
4561 13777 1 1172613600
1532 13860 0 1172613600
6621 14082 0 1172613600
3926 14010 1 1172613600
3939 14024 1 1172613600
6649 14056 1 1172613600
1125 14058 1 1172613600
5497 13057 1 1172613600
783 14083 1 1172613600
4357 14084 1 1172613600
1604 11568 1 1172613600
6451 10326 1 1172613600
6417 10118 1 1172613600
6207 11167 1 1172613600
6271 11196 1 1172613600
625 11451 1 1172613600
6650 11825 1 1172613600
4664 11671 1 1172613600
6552 11671 1 1172613600
3824 11671 1 1172613600
1830 11671 1 1172613600
167 11767 1 1172613600
1359 11834 1 1172613600
6309 11928 0 1172613600
6441 11930 1 1172613600
2062 11956 1 1172613600
5316 11851 1 1172613600
4101 12076 1 1172613600
6269 10171 1 1172613600
6631 12273 1 1172613600
6583 12529 1 1172613600
3610 12644 1 1172613600
3209 12651 1 1172613600
785 12905 1 1172613600
5809 13145 1 1172700000
6194 13145 1 1172700000
2352 10816 1 1172700000
5931 13202 1 1172700000
3006 13328 1 1172700000
6645 10177 1 1172700000
6104 13433 -1 1172700000
244 13530 1 1172700000
785 13628 1 1172700000
4063 13664 0 1172700000
6161 12576 1 1172700000
4213 12576 1 1172700000
3939 13679 1 1172700000
5933 13681 1 1172700000
244 14009 1 1172700000
6192 14021 1 1172700000
3348 14024 1 1172700000
332 14058 1 1172700000
5358 14078 1 1172700000
2220 14079 1 1172700000
1084 14085 0 1172700000
1316 14086 -1 1172700000
6651 14087 1 1172700000
2873 14088 1 1172700000
5953 14089 1 1172700000
6458 14089 1 1172700000
2864 13078 1 1172700000
3939 12687 1 1172700000
6145 10141 1 1172700000
6451 10141 1 1172700000
1865 10117 1 1172700000
4995 10609 1 1172700000
3588 10609 1 1172700000
6652 10683 1 1172700000
1231 10118 1 1172700000
6637 11189 1 1172700000
6653 11310 1 1172700000
4995 11451 1 1172700000
5643 11472 1 1172700000
4012 11671 1 1172700000
6654 12144 -1 1172700000
6293 12158 0 1172700000
3992 12176 1 1172700000
3992 12241 1 1172700000
6432 10147 1 1172700000
1334 12270 1 1172700000
6194 12273 1 1172700000
6637 12581 1 1172700000
6655 12581 1 1172700000
5141 12778 1 1172700000
4012 12786 1 1172700000
2816 12807 1 1172700000
6269 12895 1 1172700000
2798 12905 1 1172700000
4012 12951 1 1172786400
6656 11824 1 1172786400
5541 13202 1 1172786400
5135 13396 1 1172786400
5583 13423 1 1172786400
6289 13558 1 1172786400
1029 13644 1 1172786400
4012 12576 1 1172786400
5875 12027 -1 1172786400
3400 14010 1 1172786400
3400 14024 1 1172786400
6627 14069 1 1172786400
5855 14069 1 1172786400
5114 14090 1 1172786400
5543 14091 1 1172786400
2488 14092 1 1172786400
1258 14093 1 1172786400
3403 13760 -1 1172786400
1532 13784 1 1172786400
4871 10223 1 1172786400
6389 11251 1 1172786400
1532 10363 -1 1172786400
6621 10553 1 1172786400
5460 10609 1 1172786400
5452 10683 1 1172786400
910 10313 1 1172786400
1701 10935 1 1172786400
6657 11163 1 1172786400
1575 11166 1 1172786400
1443 11167 1 1172786400
135 11303 1 1172786400
2025 11436 1 1172786400
1479 11540 1 1172786400
1486 11540 1 1172786400
5764 11554 -1 1172786400
136 11671 1 1172786400
1314 11671 1 1172786400
4967 10130 1 1172786400
2283 12053 1 1172786400
1643 12745 1 1172786400
5355 13048 1 1172786400
1251 10953 1 1172786400
4012 12895 1 1172786400
1112 12905 1 1172786400
5680 12909 1 1172786400
1314 12951 1 1172872800
4990 13012 1 1172872800
6658 13075 1 1172872800
6659 13126 1 1172872800
6660 13145 1 1172872800
4919 13145 -1 1172872800
3633 13145 1 1172872800
4205 13202 1 1172872800
5961 13346 1 1172872800
2450 13370 1 1172872800
4205 12946 1 1172872800
6451 13440 1 1172872800
4729 13444 1 1172872800
6661 13456 1 1172872800
4930 13519 1 1172872800
182 13530 1 1172872800
495 13588 1 1172872800
4579 12576 1 1172872800
5606 12576 1 1172872800
1070 13796 1 1172872800
6662 13825 -1 1172872800
1928 13854 1 1172872800
1516 13868 1 1172872800
3063 13873 1 1172872800
6663 13956 1 1172872800
1516 12027 1 1172872800
5961 14008 1 1172872800
6664 14062 1 1172872800
3851 14075 1 1172872800
6665 14094 0 1172872800
5496 14095 -1 1172872800
1836 14096 -1 1172872800
2081 14097 1 1172872800
3931 14098 1 1172872800
2434 14099 1 1172872800
2488 13677 -1 1172872800
971 10462 1 1172872800
1516 10242 1 1172872800
1668 10381 1 1172872800
6637 10381 1 1172872800
4822 11060 1 1172872800
6666 11323 1 1172872800
1516 11236 1 1172872800
1070 11532 1 1172872800
1231 11683 1 1172872800
5261 11729 1 1172872800
5059 11933 1 1172872800
4822 10130 1 1172872800
5764 12103 1 1172872800
6658 12168 1 1172872800
6156 12273 1 1172872800
6647 11046 1 1172872800
1029 12780 1 1172872800
894 12837 1 1172872800
1314 12895 1 1172872800
6643 12941 1 1172959200
6667 12951 1 1172959200
3322 13198 1 1172959200
3006 13328 1 1172959200
4983 12946 1 1172959200
6668 13479 1 1172959200
2484 13532 -1 1172959200
2283 13632 0 1172959200
6622 12576 1 1172959200
407 14054 1 1172959200
6377 14100 1 1172959200
5531 14101 -1 1172959200
2807 14102 1 1172959200
1314 13331 1 1172959200
2821 10430 1 1172959200
1228 10430 1 1172959200
6669 10725 1 1172959200
6670 10772 1 1172959200
4289 10118 -1 1172959200
3253 11189 1 1172959200
6309 11136 1 1172959200
376 11167 1 1172959200
5961 11329 1 1172959200
2479 11379 1 1172959200
2506 11379 1 1172959200
5487 11541 1 1172959200
1189 10137 0 1172959200
6671 11843 1 1172959200
6672 11928 1 1172959200
6487 10147 1 1172959200
6673 12273 1 1172959200
6451 12330 1 1172959200
6674 12581 1 1172959200
6637 12577 1 1172959200
3036 12786 1 1172959200
6643 12801 1 1172959200
6675 12212 1 1172959200
1112 12905 1 1172959200
6676 12379 -1 1173045600
5102 13330 0 1173045600
1660 13373 1 1173045600
4756 13628 1 1173045600
870 13777 1 1173045600
2836 13842 0 1173045600
5222 14003 1 1173045600
6677 14024 1 1173045600
5102 14035 1 1173045600
4756 14079 1 1173045600
6678 14103 1 1173045600
3931 14104 0 1173045600
5163 14105 1 1173045600
5102 10211 0 1173045600
6601 10609 1 1173045600
6679 10627 1 1173045600
6676 10651 1 1173045600
3890 10118 1 1173045600
6680 11463 1 1173045600
3890 11857 0 1173045600
5104 12158 1 1173045600
2428 12241 1 1173045600
6677 12780 0 1173045600
5460 12895 1 1173045600
6681 13160 1 1173132000
6682 13362 1 1173132000
6194 13628 1 1173132000
2121 13685 1 1173132000
6682 10251 -1 1173132000
6682 13960 1 1173132000
3156 13963 1 1173132000
6683 14078 1 1173132000
6282 14106 1 1173132000
4460 14107 1 1173132000
6684 13677 -1 1173132000
5897 10294 1 1173132000
3894 11231 1 1173132000
91 11218 1 1173132000
1734 11683 1 1173132000
1071 10112 1 1173132000
3156 12466 1 1173132000
5076 12862 1 1173132000
1734 12905 1 1173132000
6634 12905 1 1173132000
6685 13145 1 1173218400
1604 13202 1 1173218400
1629 12537 1 1173218400
1629 13328 1 1173218400
1629 13346 1 1173218400
6686 13443 0 1173218400
4729 13444 1 1173218400
1063 13486 0 1173218400
4678 12576 1 1173218400
6329 12576 1 1173218400
5933 13681 1 1173218400
2410 13860 1 1173218400
5537 13878 1 1173218400
617 13885 1 1173218400
5327 13971 1 1173218400
6192 14021 1 1173218400
5540 14061 1 1173218400
1572 14062 1 1173218400
4063 14088 1 1173218400
4041 14093 0 1173218400
6371 13169 1 1173218400
5102 14108 1 1173218400
5102 14109 1 1173218400
1801 14110 1 1173218400
5355 14089 1 1173218400
6687 10239 1 1173218400
2016 10292 1 1173218400
2561 10299 1 1173218400
1629 10333 1 1173218400
1809 11448 1 1173218400
6630 10683 1 1173218400
851 10530 1 1173218400
4101 11058 1 1173218400
5384 11229 1 1173218400
1629 11463 1 1173218400
1629 11532 1 1173218400
2682 11671 1 1173218400
404 11691 1 1173218400
1231 11695 1 1173218400
5369 11882 1 1173218400
4041 10113 1 1173218400
1629 10113 1 1173218400
6688 11930 1 1173218400
6689 11963 1 1173218400
6690 10322 0 1173218400
1629 12273 1 1173218400
6691 12895 1 1173218400
6692 12935 -1 1173304800
6543 13041 1 1173304800
6693 13550 1 1173304800
6694 13075 1 1173304800
6102 11331 0 1173304800
5630 12978 1 1173304800
5583 13490 1 1173304800
2325 10190 1 1173304800
6395 13664 1 1173304800
5702 13664 1 1173304800
3303 13641 1 1173304800
6695 12576 1 1173304800
1550 12576 1 1173304800
2864 13685 1 1173304800
6636 13685 1 1173304800
244 13907 1 1173304800
6696 13919 1 1173304800
2283 14003 1 1173304800
4679 14077 1 1173304800
5783 14111 1 1173304800
6489 14112 1 1173304800
6697 14113 0 1173304800
1084 13986 0 1173304800
1818 14068 1 1173304800
3609 11568 1 1173304800
2822 10738 -1 1173304800
495 10756 1 1173304800
1201 10820 1 1173304800
4719 10994 1 1173304800
1231 10118 1 1173304800
5355 11134 1 1173304800
5746 11268 -1 1173304800
4123 11337 1 1173304800
625 11451 1 1173304800
104 11472 1 1173304800
6692 11477 1 1173304800
1498 11541 1 1173304800
5961 11652 1 1173304800
1112 11671 1 1173304800
6698 11671 1 1173304800
6688 11725 1 1173304800
167 11767 1 1173304800
6692 11180 1 1173304800
4578 10147 1 1173304800
5417 13687 1 1173304800
1498 10344 1 1173304800
1259 11719 1 1173304800
6675 10864 1 1173304800
4002 12852 1 1173304800
5551 12935 -1 1173391200
6529 12951 1 1173391200
5606 12576 1 1173391200
5957 13852 1 1173391200
3997 13878 1 1173391200
6699 10251 -1 1173391200
6573 13959 1 1173391200
6700 13978 1 1173391200
6701 13989 1 1173391200
6192 14021 1 1173391200
6702 14024 1 1173391200
3540 14024 1 1173391200
6139 14114 0 1173391200
305 14115 1 1173391200
5335 14116 1 1173391200
4129 14117 1 1173391200
5650 14118 1 1173391200
6364 14119 1 1173391200
6703 14120 0 1173391200
5725 14121 1 1173391200
6702 14122 0 1173391200
3997 13784 1 1173391200
5889 12662 1 1173391200
5138 14123 1 1173391200
4558 10256 1 1173391200
1865 10117 1 1173391200
6151 10440 1 1173391200
6091 10609 1 1173391200
3692 10685 1 1173391200
2986 10519 1 1173391200
4743 10724 1 1173391200
6019 10730 1 1173391200
6637 10988 1 1173391200
6622 11268 1 1173391200
6704 11497 1 1173391200
4183 11671 1 1173391200
6637 11792 1 1173391200
555 12318 -1 1173391200
6705 10112 1 1173391200
5961 12461 1 1173391200
6093 12466 1 1173391200
476 13687 1 1173391200
6706 12895 1 1173391200
6359 12905 1 1173391200
1314 12951 1 1173477600
5109 13536 0 1173477600
5126 13075 1 1173477600
6707 13198 1 1173477600
6708 13202 1 1173477600
6645 10172 1 1173477600
177 13373 1 1173477600
6709 13396 1 1173477600
2505 13456 1 1173477600
6710 13496 1 1173477600
1388 13530 1 1173477600
5035 13530 1 1173477600
6487 12576 1 1173477600
4378 13894 1 1173477600
6711 13902 1 1173477600
2356 13933 0 1173477600
3926 14010 1 1173477600
1315 14017 1 1173477600
1604 14060 1 1173477600
4610 14083 1 1173477600
6377 14115 1 1173477600
5309 14124 1 1173477600
6712 14125 -1 1173477600
6589 14126 1 1173477600
2463 14127 1 1173477600
6178 14128 0 1173477600
2318 10231 1 1173477600
5962 10117 1 1173477600
5679 10609 1 1173477600
220 11109 1 1173477600
6221 11268 -1 1173477600
1660 11434 1 1173477600
4997 11337 0 1173477600
1443 11451 1 1173477600
4044 11645 1 1173477600
6690 11804 1 1173477600
3096 11683 1 1173477600
1246 11944 1 1173477600
6592 11980 0 1173477600
445 12158 -1 1173477600
4155 12176 1 1173477600
2318 12180 1 1173477600
3321 12203 1 1173477600
609 12241 1 1173477600
5946 12273 1 1173477600
5995 12466 1 1173477600
6713 12644 1 1173477600
6709 12879 0 1173477600
4124 12966 1 1173564000
6071 13550 1 1173564000
6635 13145 1 1173564000
6714 13301 1 1173564000
3006 13328 1 1173564000
6715 13420 1 1173564000
6716 13442 -1 1173564000
6192 13462 1 1173564000
1231 13480 1 1173564000
1323 13496 1 1173564000
4304 13632 1 1173564000
6545 12576 1 1173564000
5880 13749 1 1173564000
5460 13873 1 1173564000
4101 13907 1 1173564000
2873 13989 -1 1173564000
2283 14003 1 1173564000
5880 14006 1 1173564000
3270 14024 1 1173564000
797 14058 1 1173564000
6627 14069 1 1173564000
5961 14115 1 1173564000
5783 14129 0 1173564000
6625 14130 0 1173564000
6623 14131 -1 1173564000
6376 14132 0 1173564000
6717 14132 0 1173564000
2090 13784 1 1173564000
3390 10262 0 1173564000
6718 10265 0 1173564000
4637 10416 1 1173564000
4637 10462 1 1173564000
4637 10609 1 1173564000
5543 10872 0 1173564000
6630 10935 1 1173564000
1830 11167 1 1173564000
3313 11451 1 1173564000
5392 11472 1 1173564000
4637 12241 1 1173564000
4995 12273 1 1173564000
641 12644 1 1173564000
6718 12778 1 1173564000
6635 12778 1 1173564000
6207 12807 1 1173564000
1928 12895 1 1173564000
1112 12905 1 1173564000
2607 12905 1 1173564000
4843 12834 1 1173650400
332 13202 1 1173650400
6719 13233 1 1173650400
6720 13065 1 1173650400
3476 13346 1 1173650400
3476 13377 1 1173650400
6634 13486 1 1173650400
4695 13773 -1 1173650400
6334 13894 1 1173650400
495 13940 1 1173650400
5335 13941 1 1173650400
4695 13945 -1 1173650400
2704 14008 1 1173650400
3110 14008 1 1173650400
5063 14024 1 1173650400
1801 14133 1 1173650400
2843 14134 1 1173650400
3059 14135 1 1173650400
4154 14136 1 1173650400
6719 14137 -1 1173650400
6721 10333 0 1173650400
4635 10761 0 1173650400
6722 10872 0 1173650400
3381 11058 1 1173650400
645 11099 1 1173650400
234 10136 1 1173650400
6723 12076 1 1173650400
2821 12086 0 1173650400
4151 12945 1 1173736800
924 13041 1 1173736800
6724 13118 1 1173736800
6600 13145 -1 1173736800
6725 13360 0 1173736800
1761 13581 1 1173736800
555 13473 1 1173736800
989 13801 0 1173736800
4678 12576 1 1173736800
5394 13750 1 1173736800
5410 13818 1 1173736800
1734 13854 1 1173736800
5205 14006 1 1173736800
6726 14062 1 1173736800
1668 14069 1 1173736800
5394 10651 1 1173736800
615 10683 1 1173736800
924 11196 0 1173736800
2058 11329 1 1173736800
6727 11691 1 1173736800
4205 11944 1 1173736800
6728 12084 0 1173736800
2058 10147 1 1173736800
5472 12651 1 1173736800
4151 12651 1 1173736800
1761 12807 1 1173736800
1165 12905 1 1173736800
4262 12966 1 1173823200
2985 13102 1 1173823200
6729 13160 1 1173823200
6730 13196 1 1173823200
5541 13202 1 1173823200
6731 13065 1 1173823200
3006 13328 1 1173823200
6610 13373 1 1173823200
6079 13496 1 1173823200
4539 13496 1 1173823200
2407 13588 1 1173823200
617 12576 1 1173823200
4539 12576 1 1173823200
5933 13681 1 1173823200
3997 13750 0 1173823200
6532 13809 1 1173823200
1388 13460 1 1173823200
5725 13851 1 1173823200
3997 13899 1 1173823200
5136 12027 1 1173823200
4063 13989 -1 1173823200
5205 14006 1 1173823200
898 14017 1 1173823200
4610 14083 1 1173823200
6384 14115 1 1173823200
6595 14138 -1 1173823200
5939 14139 1 1173823200
5808 14140 1 1173823200
5190 14141 1 1173823200
6345 14142 1 1173823200
617 11568 1 1173823200
1060 14143 0 1173823200
6732 10462 1 1173823200
3862 10462 1 1173823200
4539 10462 1 1173823200
2394 10994 1 1173823200
6625 11167 1 1173823200
6733 11182 1 1173823200
6734 11360 1 1173823200
2985 11683 1 1173823200
4768 11903 0 1173823200
6592 12176 1 1173823200
4539 10147 1 1173823200
3209 12273 1 1173823200
617 12778 1 1173823200
1604 12895 1 1173823200
1112 12905 1 1173823200
2409 12951 1 1173909600
231 12951 1 1173909600
980 13202 0 1173909600
3633 12946 1 1173909600
244 13558 1 1173909600
6735 13459 1 1173909600
370 13919 1 1173909600
6554 13941 1 1173909600
6260 13971 1 1173909600
6736 14009 1 1173909600
2916 14079 1 1173909600
5026 14116 1 1173909600
3348 14134 1 1173909600
2949 14134 1 1173909600
6137 14144 1 1173909600
5299 14145 1 1173909600
5327 14146 1 1173909600
1084 14147 -1 1173909600
6055 14148 1 1173909600
6718 10262 1 1173909600
1231 10389 1 1173909600
311 10462 1 1173909600
1457 10502 1 1173909600
4101 10609 1 1173909600
5875 10683 1 1173909600
2283 10724 1 1173909600
1439 10737 1 1173909600
4822 10756 0 1173909600
6693 11434 1 1173909600
6737 11882 1 1173909600
4361 11930 1 1173909600
482 10171 1 1173909600
6205 10112 1 1173909600
